Data export from TecQuipment CE2000

Data series 1

    Time   Pump 2       LT     Flow 
   993.00    6.000    9.485    4.455
   993.10    6.000    9.485    4.455
   993.20    6.000    9.485    4.455
   993.30    6.000    9.485    4.460
   993.40    6.000    9.485    4.465
   993.50    6.000    9.485    4.465
   993.60    6.000    9.485    4.465
   993.70    6.000    9.485    4.465
   993.80    6.000    9.485    4.465
   993.90    6.000    9.485    4.465
   994.00    6.000    9.485    4.465
   994.10    6.000    9.485    4.465
   994.20    6.000    9.485    4.465
   994.30    6.000    9.485    4.465
   994.40    6.000    9.485    4.465
   994.50    6.000    9.485    4.460
   994.60    6.000    9.485    4.465
   994.70    6.000    9.485    4.465
   994.80    6.000    9.485    4.465
   994.90    6.000    9.490    4.470
   995.00    6.000    9.485    4.475
   995.10    6.000    9.485    4.475
   995.20    6.000    9.490    4.475
   995.30    6.000    9.485    4.475
   995.40    6.000    9.485    4.480
   995.50    6.000    9.485    4.480
   995.60    6.000    9.485    4.480
   995.70    6.000    9.485    4.480
   995.80    6.000    9.490    4.480
   995.90    6.000    9.485    4.480
   996.00    6.000    9.485    4.480
   996.10    6.000    9.485    4.485
   996.20    6.000    9.485    4.480
   996.30    6.000    9.485    4.480
   996.40    6.000    9.485    4.480
   996.50    6.000    9.485    4.475
   996.60    6.000    9.485    4.470
   996.70    6.000    9.485    4.465
   996.80    6.000    9.490    4.465
   996.90    6.000    9.485    4.470
   997.00    6.000    9.485    4.475
   997.10    6.000    9.485    4.480
   997.20    6.000    9.485    4.485
   997.30    6.000    9.485    4.480
   997.40    6.000    9.485    4.480
   997.50    6.000    9.485    4.485
   997.60    6.000    9.485    4.485
   997.70    6.000    9.485    4.490
   997.80    6.000    9.485    4.490
   997.90    6.000    9.485    4.490
   998.00    6.000    9.485    4.495
   998.10    6.000    9.485    4.495
   998.20    6.000    9.485    4.490
   998.30    6.000    9.485    4.490
   998.40    6.000    9.485    4.485
   998.50    6.000    9.485    4.490
   998.60    6.000    9.485    4.495
   998.70    6.000    9.485    4.495
   998.80    6.000    9.490    4.495
   998.90    6.000    9.485    4.495
   999.00    6.000    9.485    4.495
   999.10    6.000    9.485    4.495
   999.20    6.000    9.490    4.495
   999.30    6.000    9.485    4.495
   999.40    6.000    9.485    4.495
   999.50    6.000    9.485    4.500
   999.60    6.000    9.490    4.500
   999.70    6.000    9.485    4.495
   999.80    6.000    9.485    4.495
   999.90    6.000    9.485    4.495
  1000.00    6.000    9.485    4.500
  1000.10    6.000    9.490    4.500
  1000.20    6.000    9.485    4.500
  1000.30    6.000    9.485    4.495
  1000.40    6.000    9.485    4.500
  1000.50    6.000    9.485    4.495
  1000.60    6.000    9.485    4.490
  1000.70    6.000    9.485    4.490
  1000.80    6.000    9.485    4.490
  1000.90    6.000    9.485    4.495
  1001.00    6.000    9.485    4.495
  1001.10    6.000    9.485    4.490
  1001.20    6.000    9.485    4.490
  1001.30    6.000    9.485    4.490
  1001.40    6.000    9.485    4.490
  1001.50    6.000    9.485    4.490
  1001.60    6.000    9.485    4.495
  1001.70    6.000    9.485    4.495
  1001.80    6.000    9.485    4.500
  1001.90    6.000    9.485    4.500
  1002.00    6.000    9.485    4.500
  1002.10    6.000    9.485    4.500
  1002.20    6.000    9.485    4.500
  1002.30    6.000    9.485    4.500
  1002.40    6.000    9.485    4.500
  1002.50    6.000    9.485    4.500
  1002.60    6.000    9.485    4.495
  1002.70    6.000    9.485    4.490
  1002.80    6.000    9.485    4.485
  1002.90    6.000    9.490    4.490
  1003.00    6.000    9.485    4.490
  1003.10    6.000    9.485    4.490
  1003.20    6.000    9.485    4.485
  1003.30    6.000    9.485    4.485
  1003.40    6.000    9.490    4.490
  1003.50    6.000    9.485    4.490
  1003.60    6.000    9.485    4.485
  1003.70    6.000    9.485    4.485
  1003.80    6.000    9.490    4.490
  1003.90    6.000    9.485    4.495
  1004.00    6.000    9.485    4.500
  1004.10    6.000    9.485    4.505
  1004.20    6.000    9.485    4.510
  1004.30    6.000    9.485    4.510
  1004.40    6.000    9.485    4.515
  1004.50    6.000    9.485    4.515
  1004.60    6.000    9.485    4.520
  1004.70    6.000    9.485    4.515
  1004.80    6.000    9.490    4.515
  1004.90    6.000    9.485    4.515
  1005.00    6.000    9.485    4.515
  1005.10    6.000    9.490    4.515
  1005.20    6.000    9.485    4.510
  1005.30    6.000    9.485    4.510
  1005.40    6.000    9.485    4.510
  1005.50    6.000    9.490    4.515
  1005.60    6.000    9.485    4.515
  1005.70    6.000    9.490    4.515
  1005.80    6.000    9.490    4.510
  1005.90    6.000    9.485    4.515
  1006.00    6.000    9.485    4.520
  1006.10    6.000    9.485    4.515
  1006.20    6.000    9.485    4.510
  1006.30    6.000    9.490    4.515
  1006.40    6.000    9.490    4.510
  1006.50    6.000    9.485    4.505
  1006.60    6.000    9.490    4.505
  1006.70    6.000    9.485    4.500
  1006.80    6.000    9.485    4.500
  1006.90    6.000    9.485    4.500
  1007.00    6.000    9.485    4.495
  1007.10    6.000    9.490    4.495
  1007.20    6.000    9.485    4.495
  1007.30    6.000    9.490    4.495
  1007.40    6.000    9.490    4.495
  1007.50    6.000    9.485    4.495
  1007.60    6.000    9.485    4.500
  1007.70    6.000    9.490    4.505
  1007.80    6.000    9.490    4.505
  1007.90    6.000    9.490    4.505
  1008.00    6.000    9.490    4.500
  1008.10    6.000    9.485    4.500
  1008.20    6.000    9.485    4.505
  1008.30    6.000    9.490    4.500
  1008.40    6.000    9.485    4.505
  1008.50    6.000    9.490    4.510
  1008.60    6.000    9.485    4.510
  1008.70    6.000    9.490    4.505
  1008.80    6.000    9.490    4.510
  1008.90    6.000    9.490    4.505
  1009.00    6.000    9.485    4.505
  1009.10    6.000    9.490    4.505
  1009.20    6.000    9.490    4.505
  1009.30    6.000    9.490    4.505
  1009.40    6.000    9.485    4.500
  1009.50    6.000    9.485    4.500
  1009.60    6.000    9.490    4.500
  1009.70    6.000    9.490    4.495
  1009.80    6.000    9.490    4.495
  1009.90    6.000    9.490    4.500
  1010.00    6.000    9.490    4.500
  1010.10    6.000    9.490    4.500
  1010.20    6.000    9.485    4.505
  1010.30    6.000    9.490    4.505
  1010.40    6.000    9.490    4.500
  1010.50    6.000    9.490    4.500
  1010.60    6.000    9.485    4.500
  1010.70    6.000    9.485    4.500
  1010.80    6.000    9.490    4.500
  1010.90    6.000    9.490    4.500
  1011.00    6.000    9.485    4.495
  1011.10    6.000    9.485    4.495
  1011.20    6.000    9.490    4.490
  1011.30    6.000    9.490    4.490
  1011.40    6.000    9.490    4.490
  1011.50    6.000    9.485    4.490
  1011.60    6.000    9.485    4.490
  1011.70    6.000    9.485    4.490
  1011.80    6.000    9.490    4.495
  1011.90    6.000    9.485    4.490
  1012.00    6.000    9.490    4.485
  1012.10    6.000    9.490    4.485
  1012.20    6.000    9.485    4.485
  1012.30    6.000    9.490    4.485
  1012.40    6.000    9.490    4.490
  1012.50    6.000    9.490    4.490
  1012.60    6.000    9.490    4.495
  1012.70    6.000    9.490    4.495
  1012.80    6.000    9.485    4.495
  1012.90    6.000    9.485    4.495
  1013.00    6.000    9.490    4.495
  1013.10    6.000    9.490    4.490
  1013.20    6.000    9.490    4.490
  1013.30    6.000    9.490    4.485
  1013.40    6.000    9.485    4.485
  1013.50    6.000    9.490    4.485
  1013.60    6.000    9.490    4.480
  1013.70    6.000    9.490    4.485
  1013.80    6.000    9.490    4.485
  1013.90    6.000    9.490    4.480
  1014.00    6.000    9.490    4.480
  1014.10    6.000    9.485    4.480
  1014.20    6.000    9.490    4.480
  1014.30    6.000    9.490    4.475
  1014.40    6.000    9.490    4.475
  1014.50    6.000    9.490    4.480
  1014.60    6.000    9.490    4.475
  1014.70    6.000    9.490    4.480
  1014.80    6.000    9.490    4.475
  1014.90    6.000    9.490    4.480
  1015.00    6.000    9.490    4.480
  1015.10    6.000    9.490    4.485
  1015.20    6.000    9.490    4.480
  1015.30    6.000    9.490    4.480
  1015.40    6.000    9.490    4.475
  1015.50    6.000    9.490    4.465
  1015.60    6.000    9.490    4.460
  1015.70    6.000    9.490    4.455
